N	Total Time	Average CPE
970	12864	13.26
971	12895	13.28
972	12897	13.27
973	12918	13.28
974	12916	13.26
975	12921	13.25
976	12920	13.24
977	13579	13.90
978	12998	13.29
979	13023	13.30
980	14426	14.72
981	14056	14.33
982	13174	13.42
983	13176	13.40
984	13192	13.41
985	13261	13.46
986	14805	15.02
987	14825	15.02
988	13098	13.26
989	13112	13.26
990	13131	13.26
991	13158	13.28
992	13581	13.69
993	13326	13.42
994	13338	13.42
995	13352	13.42
996	13584	13.64
997	13226	13.27
998	13226	13.25
999	13257	13.27
1000	15092	15.09
1001	13410	13.40
1002	13448	13.42
1003	13446	13.41
1004	13471	13.42
1005	14077	14.01
1006	15008	14.92
1007	14822	14.72
1008	13547	13.44
1009	14924	14.79
1010	13838	13.70
1011	13421	13.27
1012	13426	13.27
1013	13438	13.27
1014	14246	14.05
1015	13463	13.26
1016	13600	13.39
1017	13490	13.26
1018	13594	13.35
1019	13518	13.27
1020	13487	13.22
1021	13530	13.25
1022	13547	13.26
1023	13570	13.26
1024	13578	13.26
1025	13558	13.23
1026	13594	13.25
1027	13613	13.26
1028	13635	13.26
1029	13631	13.25
1030	13662	13.26
1031	13806	13.39
1032	13686	13.26
1033	13699	13.26
1034	13699	13.25
1035	13725	13.26
1036	13734	13.26
1037	13747	13.26
1038	13995	13.48
1039	13769	13.25
1040	13752	13.22
1041	13800	13.26
1042	14141	13.57
1043	13821	13.25
1044	13846	13.26
1045	13845	13.25
1046	14904	14.25
1047	16672	15.92
1048	16027	15.29
1049	13921	13.27
1050	13928	13.26
1051	13975	13.30
1052	17627	16.76
1053	18334	17.41
1054	15791	14.98
1055	14148	13.41
1056	14606	13.83
1057	14054	13.30
1058	14053	13.28
1059	14028	13.25
1060	14029	13.23
1061	18043	17.01
1062	14474	13.63
1063	14097	13.26
1064	14285	13.43
1065	14126	13.26
1066	14121	13.25
1067	14145	13.26
1068	14173	13.27
1069	14723	13.77
1070	14188	13.26
1071	14210	13.27
1072	14206	13.25
1073	14231	13.26
1074	14230	13.25
1075	14765	13.73
1076	14271	13.26
1077	14374	13.35
1078	14282	13.25
1079	14302	13.25
1080	14291	13.23
1081	15776	14.59
1082	15472	14.30
1083	14354	13.25
1084	14380	13.27
1085	14382	13.26
1086	14415	13.27
1087	14412	13.26
1088	14438	13.27
1089	14439	13.26
1090	14451	13.26
1091	14494	13.29
1092	16178	14.82
1093	15417	14.11
1094	14662	13.40
1095	14689	13.41
1096	14687	13.40
1097	15024	13.70
1098	14746	13.43
1099	14743	13.41
1100	15343	13.95
1101	14612	13.27
1102	14922	13.54
1103	14805	13.42
1104	14794	13.40
1105	14797	13.39
1106	16752	15.15
1107	14683	13.26
1108	14691	13.26
1109	14698	13.25
1110	14713	13.25
1111	14730	13.26
1112	14751	13.27
1113	14745	13.25
1114	14766	13.25
1115	14790	13.26
1116	14813	13.27
1117	15059	13.48
1118	16535	14.79
1119	14845	13.27
1120	14826	13.24
1121	14937	13.32
1122	15039	13.40
1123	14882	13.25
1124	15039	13.38
1125	15036	13.37
1126	14930	13.26
1127	14952	13.27
1128	14953	13.26
1129	15966	14.14
1130	15120	13.38
1131	16446	14.54
1132	15022	13.27
1133	15168	13.39
1134	16050	14.15
1135	15659	13.80
1136	15236	13.41
1137	17880	15.73
1138	15101	13.27
1139	15107	13.26
1140	15091	13.24
1141	15379	13.48
1142	21079	18.46
1143	15149	13.25
1144	15172	13.26
1145	15296	13.36
1146	15205	13.27
1147	15204	13.26
1148	15221	13.26
1149	15245	13.27
1150	15246	13.26
1151	17060	14.82
1152	21100	18.32
1153	22427	19.45
1154	15924	13.80
1155	15472	13.40
1156	17158	14.84
1157	15337	13.26
1158	15355	13.26
1159	15374	13.26
1160	15344	13.23
1161	15847	13.65
1162	15535	13.37
1163	15587	13.40
1164	15440	13.26
1165	15438	13.25
1166	15616	13.39
1167	15469	13.26
1168	15492	13.26
1169	15501	13.26
1170	15512	13.26
1171	15565	13.29
1172	17212	14.69
1173	18273	15.58
1174	15571	13.26
1175	16770	14.27
1176	15775	13.41
1177	15771	13.40
1178	15791	13.40
1179	15800	13.40
1180	15779	13.37
1181	15824	13.40
1182	17165	14.52
1183	15681	13.26
1184	15707	13.27
1185	15709	13.26
1186	15845	13.36
1187	17510	14.75
1188	17801	14.98
1189	15945	13.41
1190	15949	13.40
1191	15971	13.41
1192	15973	13.40
1193	15982	13.40
1194	16002	13.40
1195	16014	13.40
1196	16600	13.88
1197	16159	13.50
1198	16042	13.39
1199	16698	13.93
1200	16098	13.41
1201	16085	13.39
1202	16107	13.40
1203	17038	14.16
1204	16043	13.32
1205	15976	13.26
1206	15988	13.26
1207	16007	13.26
1208	16783	13.89
1209	19208	15.89
1210	16042	13.26
1211	16060	13.26
1212	16946	13.98
1213	16098	13.27
1214	16098	13.26
1215	16124	13.27
1216	16150	13.28
1217	16909	13.89
1218	21421	17.59
1219	17467	14.33
1220	16637	13.64
1221	16182	13.25
1222	16203	13.26
1223	16213	13.26
1224	16244	13.27
1225	16245	13.26
1226	18604	15.17
1227	16524	13.47
1228	16296	13.27
1229	16309	13.27
1230	17367	14.12
1231	16499	13.40
1232	16518	13.41
1233	16539	13.41
1234	16533	13.40
1235	16560	13.41
1236	16571	13.41
1237	17326	14.01
1238	16496	13.32
1239	18774	15.15
1240	18398	14.84
1241	17784	14.33
1242	16463	13.26
1243	21051	16.94
1244	21778	17.51
1245	19756	15.87
1246	16520	13.26
1247	16796	13.47
1248	16716	13.39
1249	16745	13.41
1250	16569	13.26
1251	17148	13.71
1252	19278	15.40
1253	16624	13.27
1254	16627	13.26
1255	16633	13.25
1256	16674	13.28
1257	16684	13.27
1258	16787	13.34
1259	17361	13.79
1260	19564	15.53
1261	17204	13.64
1262	17930	14.21
1263	16752	13.26
1264	16765	13.26
1265	16980	13.42
1266	16985	13.42
1267	16967	13.39
1268	16959	13.37
1269	16852	13.28
1270	17972	14.15
1271	16853	13.26
1272	18330	14.41
1273	17057	13.40
1274	16895	13.26
1275	16908	13.26
1276	16928	13.27
1277	17186	13.46
1278	16937	13.25
1279	16969	13.27
1280	16965	13.25
1281	16982	13.26
1282	17860	13.93
1283	17189	13.40
1284	17209	13.40
1285	17240	13.42
1286	17237	13.40
1287	17255	13.41
1288	17268	13.41
1289	17291	13.41
1290	17289	13.40
1291	17303	13.40
