N	Total Time	Average CPE
1109	17361	15.65
1110	17681	15.93
1111	17386	15.65
1112	18469	16.61
1113	17331	15.57
1114	17362	15.59
1115	17379	15.59
1116	17377	15.57
1117	17406	15.58
1118	17631	15.77
1119	17448	15.59
1120	17665	15.77
1121	17468	15.58
1122	21292	18.98
1123	17510	15.59
1124	17534	15.60
1125	17539	15.59
1126	17546	15.58
1127	17597	15.61
1128	22293	19.76
1129	22411	19.85
1130	17690	15.65
1131	17666	15.62
1132	17745	15.68
1133	17756	15.67
1134	18921	16.69
1135	17800	15.68
1136	17791	15.66
1137	19162	16.85
1138	17745	15.59
1139	17764	15.60
1140	17726	15.55
1141	18269	16.01
1142	41000	35.90
1143	27149	23.75
1144	19959	17.45
1145	17861	15.60
1146	18052	15.75
1147	17859	15.57
1148	18201	15.85
1149	17993	15.66
1150	18014	15.66
1151	18022	15.66
1152	18004	15.63
1153	18653	16.18
1154	21899	18.98
1155	20068	17.37
1156	17989	15.56
1157	17991	15.55
1158	18024	15.56
1159	18023	15.55
1160	23734	20.46
1161	23619	20.34
1162	18207	15.67
1163	18221	15.67
1164	18245	15.67
1165	18260	15.67
1166	18270	15.67
1167	20245	17.35
1168	27734	23.74
1169	21238	18.17
1170	21393	18.28
1171	18345	15.67
1172	18315	15.63
1173	18376	15.67
1174	18380	15.66
1175	18693	15.91
1176	18335	15.59
1177	18547	15.76
1178	18384	15.61
1179	18607	15.78
1180	18365	15.56
1181	19771	16.74
1182	18442	15.60
1183	18415	15.57
1184	18456	15.59
1185	18486	15.60
1186	18482	15.58
1187	18508	15.59
1188	18604	15.66
1189	18689	15.72
1190	18550	15.59
1191	21750	18.26
1192	18610	15.61
1193	18621	15.61
1194	18616	15.59
1195	18615	15.58
1196	18654	15.60
1197	18663	15.59
1198	18674	15.59
1199	18683	15.58
1200	19442	16.20
1201	18709	15.58
1202	18717	15.57
1203	20511	17.05
1204	18836	15.64
1205	18978	15.75
1206	24687	20.47
1207	22816	18.90
1208	19565	16.20
1209	19537	16.16
1210	19520	16.13
1211	20747	17.13
1212	19801	16.34
1213	19833	16.35
1214	19843	16.35
1215	25218	20.76
1216	19024	15.64
1217	19442	15.98
1218	23495	19.29
1219	23572	19.34
1220	20976	17.19
1221	19103	15.65
1222	19137	15.66
1223	19198	15.70
1224	19214	15.70
1225	20307	16.58
1226	23045	18.80
1227	19151	15.61
1228	19141	15.59
1229	24513	19.95
1230	19968	16.23
1231	19273	15.66
1232	21086	17.12
1233	19371	15.71
1234	45708	37.04
1235	24755	20.04
1236	19235	15.56
1237	19249	15.56
1238	19248	15.55
1239	19264	15.55
1240	19272	15.54
1241	19316	15.56
1242	19364	15.59
1243	20779	16.72
1244	20826	16.74
1245	19493	15.66
1246	22069	17.71
1247	20714	16.61
1248	19511	15.63
1249	19506	15.62
1250	19453	15.56
1251	19490	15.58
1252	19663	15.71
1253	19517	15.58
1254	20981	16.73
1255	19545	15.57
1256	19590	15.60
1257	22715	18.07
1258	20410	16.22
1259	26561	21.10
1260	22801	18.10
1261	19660	15.59
1262	19698	15.61
1263	20782	16.45
1264	19681	15.57
1265	19857	15.70
1266	19719	15.58
1267	24413	19.27
1268	19851	15.66
1269	20128	15.86
1270	19881	15.65
1271	19797	15.58
1272	19837	15.60
1273	19835	15.58
1274	19868	15.59
1275	19879	15.59
1276	19969	15.65
1277	20011	15.67
1278	19915	15.58
1279	19944	15.59
1280	20076	15.68
1281	21882	17.08
1282	19998	15.60
1283	19987	15.58
1284	21488	16.74
1285	20054	15.61
1286	20060	15.60
1287	20047	15.58
1288	20037	15.56
1289	20103	15.60
1290	20112	15.59
1291	20155	15.61
1292	21231	16.43
1293	21219	16.41
1294	20272	15.67
1295	20949	16.18
1296	20195	15.58
1297	20210	15.58
1298	20220	15.58
1299	22627	17.42
1300	20546	15.80
1301	20396	15.68
1302	21938	16.85
