N	Total Time	Average CPE
1099	429162	390.50
1100	428279	389.34
1101	420726	382.13
1102	428774	389.09
1103	446902	405.17
1104	428199	387.86
1105	442552	400.50
1106	445744	403.02
1107	427961	386.60
1108	440359	397.44
1109	428425	386.32
1110	425014	382.90
1111	429809	386.87
1112	431980	388.47
1113	449994	404.31
1114	464197	416.69
1115	443641	397.88
1116	434608	389.43
1117	434148	388.67
1118	439929	393.50
1119	440236	393.42
1120	439080	392.04
1121	447721	399.39
1122	439840	392.01
1123	437362	389.46
1124	464656	413.40
1125	454143	403.68
1126	441866	392.42
1127	447683	397.23
1128	450161	399.08
1129	443667	392.97
1130	447345	395.88
1131	444669	393.16
1132	442894	391.25
1133	482881	426.20
1134	445706	393.04
1135	444315	391.47
1136	452303	398.15
1137	450395	396.13
1138	452875	397.96
1139	453640	398.28
1140	463947	406.97
1141	449850	394.26
1142	452672	396.39
1143	449103	392.92
1144	453997	396.85
1145	467058	407.91
1146	454563	396.65
1147	463312	403.93
1148	465298	405.31
1149	468394	407.65
1150	460510	400.44
1151	456010	396.19
1152	459576	398.94
1153	463729	402.19
1154	463740	401.85
1155	471961	408.62
1156	474963	410.87
1157	477470	412.68
1158	471875	407.49
1159	481693	415.61
1160	466938	402.53
1161	466758	402.03
1162	470627	405.01
1163	468874	403.16
1164	467882	401.96
1165	475038	407.76
1166	477178	409.24
1167	471651	404.16
1168	481683	412.40
1169	491241	420.22
1170	474382	405.45
1171	484176	413.47
1172	512604	437.38
1173	490021	417.75
1174	482992	411.41
1175	474487	403.82
1176	484111	411.66
1177	486626	413.45
1178	479912	407.40
1179	484018	410.53
1180	487231	412.91
1181	492479	417.00
1182	485193	410.48
1183	484098	409.21
1184	495373	418.39
1185	484416	408.79
1186	500712	422.19
1187	512035	431.37
1188	493825	415.68
1189	491552	413.42
1190	491366	412.91
1191	496096	416.54
1192	515527	432.49
1193	504233	422.66
1194	493579	413.38
1195	503366	421.23
1196	503968	421.38
1197	496258	414.58
1198	502989	419.86
1199	506093	422.10
1200	502077	418.40
1201	496435	413.35
1202	497465	413.86
1203	527564	438.54
1204	523456	434.76
1205	515855	428.10
1206	542354	449.71
1207	510324	422.80
1208	516035	427.18
1209	511502	423.08
1210	508332	420.11
1211	508341	419.77
1212	510404	421.13
1213	526679	434.20
1214	520200	428.50
1215	511824	421.25
1216	515314	423.78
1217	519429	426.81
1218	509334	418.17
1219	514651	422.19
1220	509649	417.75
1221	519910	425.81
1222	522656	427.71
1223	525528	429.70
1224	522976	427.27
1225	550751	449.59
1226	527156	429.98
1227	521138	424.73
1228	529038	430.81
1229	522249	424.94
1230	527112	428.55
1231	521600	423.72
1232	545835	443.05
1233	523215	424.34
1234	529403	429.01
1235	534893	433.11
1236	526624	426.07
1237	528006	426.84
1238	524214	423.44
1239	551927	445.46
1240	539766	435.30
1241	531375	428.18
1242	541611	436.08
1243	538138	432.93
1244	538099	432.56
1245	541068	434.59
1246	547768	439.62
1247	541071	433.90
1248	536047	429.52
1249	543401	435.07
1250	536903	429.52
1251	551545	440.88
1252	562284	449.11
1253	544630	434.66
1254	541899	432.14
1255	540588	430.75
1256	541823	431.39
1257	556501	442.72
1258	573208	455.65
1259	568571	451.61
1260	560398	444.76
1261	556806	441.56
1262	550238	436.00
1263	556433	440.56
1264	554381	438.59
1265	550695	435.33
1266	558003	440.76
1267	571369	450.96
1268	551870	435.23
1269	570080	449.24
1270	556558	438.23
1271	565485	444.91
1272	568657	447.06
1273	557073	437.61
1274	559372	439.07
1275	559544	438.86
1276	572726	448.84
1277	559462	438.11
1278	567371	443.95
1279	570109	445.75
