N	Total Time	Average CPE
713	101118	141.82
714	99518	139.38
715	88219	123.38
716	85569	119.51
717	87317	121.78
718	84684	117.94
719	85916	119.49
720	89446	124.23
721	87989	122.04
722	86585	119.92
723	89293	123.50
724	85955	118.72
725	85322	117.69
726	85524	117.80
727	86187	118.55
728	86415	118.70
729	86609	118.81
730	86397	118.35
731	85906	117.52
732	86074	117.59
733	87305	119.11
734	86414	117.73
735	89428	121.67
736	88535	120.29
737	89748	121.77
738	87719	118.86
739	87815	118.83
740	89646	121.14
741	88620	119.60
742	91973	123.95
743	88274	118.81
744	88677	119.19
745	91433	122.73
746	91111	122.13
747	89686	120.06
748	89518	119.68
749	90215	120.45
750	94901	126.53
751	88178	117.41
752	88282	117.40
753	90685	120.43
754	90197	119.62
755	91136	120.71
756	89843	118.84
757	91672	121.10
758	92574	122.13
759	90127	118.74
760	90732	119.38
761	91284	119.95
762	91319	119.84
763	90470	118.57
764	93041	121.78
765	93619	122.38
766	91774	119.81
767	90697	118.25
768	91886	119.64
769	90749	118.01
770	90368	117.36
771	95851	124.32
772	91767	118.87
773	95746	123.86
774	92296	119.25
775	91207	117.69
776	91009	117.28
777	92467	119.01
778	93283	119.90
779	94748	121.63
780	93521	119.90
781	93092	119.20
782	93525	119.60
783	93581	119.52
784	93639	119.44
785	95311	121.42
786	92400	117.56
787	92549	117.60
788	92660	117.59
789	98716	125.12
790	93829	118.77
791	94695	119.72
792	97783	123.46
793	93850	118.35
794	93185	117.36
795	96192	121.00
796	93462	117.41
797	96485	121.06
798	95043	119.10
799	96959	121.35
800	102182	127.73
801	96078	119.95
802	94148	117.39
803	94149	117.25
804	96862	120.48
805	95177	118.23
806	96012	119.12
807	97058	120.27
808	101115	125.14
809	96212	118.93
810	96312	118.90
811	99356	122.51
812	98311	121.07
813	96175	118.30
814	96378	118.40
815	100516	123.33
816	97336	119.28
817	97438	119.26
818	101330	123.88
819	99337	121.29
820	96987	118.28
821	96476	117.51
822	102337	124.50
823	96565	117.33
824	98184	119.16
825	99906	121.10
826	97989	118.63
827	98201	118.74
828	98347	118.78
829	98494	118.81
830	99404	119.76
831	99153	119.32
832	100299	120.55
833	101969	122.41
834	98449	118.04
835	99899	119.64
836	99091	118.53
837	98964	118.24
838	103925	124.02
839	99867	119.03
840	102825	122.41
841	102262	121.60
842	100073	118.85
843	100069	118.71
844	100801	119.43
845	102023	120.74
846	99876	118.06
847	100047	118.12
848	103064	121.54
849	104200	122.73
850	99767	117.37
851	100358	117.93
852	100196	117.60
853	100687	118.04
854	102707	120.27
855	100378	117.40
856	100892	117.86
857	101103	117.97
858	104915	122.28
859	102952	119.85
860	102125	118.75
861	100967	117.27
862	104261	120.95
863	102580	118.86
864	104214	120.62
865	104678	121.02
866	103730	119.78
867	103380	119.24
868	101822	117.31
869	102127	117.52
870	102602	117.93
871	103654	119.01
872	104116	119.40
873	103952	119.07
874	103695	118.64
875	104045	118.91
876	106044	121.05
877	105380	120.16
878	106001	120.73
879	110238	125.41
880	103189	117.26
881	105239	119.45
882	111940	126.92
883	105705	119.71
884	107032	121.08
885	104729	118.34
886	106007	119.65
887	106084	119.60
888	105359	118.65
889	105659	118.85
890	109019	122.49
891	106645	119.69
892	105749	118.55
893	107367	120.23
894	105586	118.11
895	106759	119.28
896	106426	118.78
897	106352	118.56
898	105750	117.76
899	107662	119.76
900	106595	118.44
901	108718	120.66
902	105703	117.19
903	109466	121.22
904	106231	117.51
905	106040	117.17
906	108035	119.24
907	111567	123.01
908	109715	120.83
909	109908	120.91
910	108574	119.31
911	108214	118.79
912	109430	119.99
913	112303	123.00
914	109130	119.40
915	110166	120.40
916	113315	123.71
917	108286	118.09
918	108787	118.50
919	111197	121.00
920	107757	117.13
921	107984	117.25
922	108183	117.34
923	109005	118.10
924	109604	118.62
925	111876	120.95
926	112290	121.26
927	110422	119.12
928	111833	120.51
929	111097	119.59
930	112463	120.93
931	109247	117.34
932	113102	121.35
933	111238	119.23
934	109742	117.50
935	110989	118.70
936	110287	117.83
937	109898	117.29
938	109941	117.21
939	110567	117.75
940	110422	117.47
941	110401	117.32
942	113561	120.55
943	112599	119.41
944	113336	120.06
945	116703	123.50
946	113994	120.50
947	114021	120.40
948	116824	123.23
949	113714	119.83
950	114415	120.44
951	112825	118.64
952	113859	119.60
953	113518	119.12
954	115487	121.06
955	118535	124.12
956	115613	120.93
957	114900	120.06
958	113552	118.53
959	114281	119.17
960	115666	120.49
961	113983	118.61
962	116284	120.88
963	113186	117.53
964	116004	120.34
965	117227	121.48
966	115247	119.30
967	122224	126.40
968	116388	120.24
969	115899	119.61
970	115475	119.05
971	118557	122.10
972	116088	119.43
973	116191	119.42
974	117666	120.81
975	115103	118.05
976	116803	119.68
977	119027	121.83
978	116745	119.37
