N	Total Time	Average CPE
1387	18694	13.48
1388	20535	14.79
1389	18717	13.48
1390	19007	13.67
1391	18747	13.48
1392	18782	13.49
1393	18772	13.48
1394	18776	13.47
1395	18801	13.48
1396	18807	13.47
1397	20806	14.89
1398	18734	13.40
1399	18678	13.35
1400	18917	13.51
1401	18882	13.48
1402	18902	13.48
1403	18895	13.47
1404	18915	13.47
1405	18923	13.47
1406	18951	13.48
1407	18953	13.47
1408	18778	13.34
1409	19109	13.56
1410	18813	13.34
1411	18826	13.34
1412	18857	13.35
1413	18853	13.34
1414	18883	13.35
1415	18867	13.33
1416	19322	13.65
1417	19016	13.42
1418	19269	13.59
1419	20497	14.44
1420	20451	14.40
1421	19160	13.48
1422	19183	13.49
1423	19188	13.48
1424	19230	13.50
1425	19009	13.34
1426	19014	13.33
1427	19035	13.34
1428	19077	13.36
1429	20520	14.36
1430	19083	13.34
1431	19097	13.35
1432	19226	13.43
1433	21829	15.23
1434	25556	17.82
1435	19754	13.77
1436	19171	13.35
1437	19184	13.35
1438	19161	13.32
1439	19215	13.35
1440	22976	15.96
1441	19256	13.36
1442	19388	13.45
1443	19266	13.35
1444	19266	13.34
1445	19279	13.34
1446	21608	14.94
1447	21786	15.06
1448	27691	19.12
1449	19776	13.65
1450	19373	13.36
1451	19394	13.37
1452	19377	13.35
1453	19395	13.35
1454	21322	14.66
1455	20555	14.13
1456	19428	13.34
1457	19515	13.39
1458	20916	14.35
1459	19467	13.34
1460	19444	13.32
1461	20211	13.83
1462	19707	13.48
1463	19713	13.47
1464	21391	14.61
1465	19532	13.33
1466	19546	13.33
1467	19577	13.34
1468	19584	13.34
1469	19593	13.34
1470	19610	13.34
1471	19636	13.35
1472	21645	14.70
1473	22611	15.35
1474	19874	13.48
1475	19902	13.49
1476	19921	13.50
1477	25073	16.98
1478	20869	14.12
1479	19947	13.49
1480	19921	13.46
1481	19988	13.50
1482	19982	13.48
1483	19821	13.37
1484	20590	13.87
1485	20014	13.48
1486	21095	14.20
1487	19832	13.34
1488	19859	13.35
1489	19847	13.33
