N	Total Time	Average CPE
865	47377	54.77
866	47486	54.83
867	48478	55.91
868	54657	62.97
869	48243	55.52
870	47876	55.03
871	48027	55.14
872	48058	55.11
873	48497	55.55
874	48335	55.30
875	48375	55.29
876	50177	57.28
877	48542	55.35
878	53614	61.06
879	52668	59.92
880	51865	58.94
881	49545	56.24
882	49918	56.60
883	49707	56.29
884	49648	56.16
885	49740	56.20
886	50838	57.38
887	50430	56.85
888	49702	55.97
889	51053	57.43
890	49746	55.89
891	49833	55.93
892	50626	56.76
893	50026	56.02
894	51474	57.58
895	50186	56.07
896	50275	56.11
897	50440	56.23
898	50551	56.29
899	50584	56.27
900	52408	58.23
901	52841	58.65
902	55284	61.29
903	50911	56.38
904	50978	56.39
905	56335	62.25
906	56180	62.01
907	52710	58.11
908	54103	59.58
909	52416	57.66
910	51575	56.68
911	53527	58.76
912	53921	59.12
913	51903	56.85
914	52060	56.96
915	59910	65.48
916	62870	68.64
917	52220	56.95
918	53192	57.94
919	52658	57.30
920	53262	57.89
921	55267	60.01
922	53285	57.79
923	52741	57.14
924	71738	77.64
925	59601	64.43
926	59169	63.90
927	57067	61.56
928	57784	62.27
929	66717	71.82
930	89327	96.05
931	63794	68.52
932	53634	57.55
933	56810	60.89
934	54855	58.73
935	54020	57.78
936	54643	58.38
937	55143	58.85
938	56239	59.96
939	55204	58.79
940	54468	57.94
941	54486	57.90
942	57621	61.17
943	54656	57.96
944	60197	63.77
945	54947	58.14
946	54987	58.13
947	55996	59.13
948	55133	58.16
949	55227	58.19
950	55306	58.22
951	57266	60.22
952	58022	60.95
953	62754	65.85
954	59423	62.29
955	55767	58.39
956	58296	60.98
957	55931	58.44
958	57128	59.63
959	56152	58.55
960	57739	60.14
961	56341	58.63
962	56438	58.67
963	56540	58.71
964	56622	58.74
965	65134	67.50
966	56881	58.88
967	56974	58.92
968	57080	58.97
969	57606	59.45
970	57244	59.01
971	57350	59.06
972	57664	59.33
973	57545	59.14
974	58970	60.54
975	63758	65.39
976	60506	61.99
977	57926	59.29
978	58137	59.44
979	58172	59.42
980	58205	59.39
981	58409	59.54
982	59864	60.96
983	59414	60.44
984	58622	59.58
985	62236	63.18
986	59366	60.21
987	59664	60.45
988	59462	60.18
989	60949	61.63
990	59328	59.93
991	59329	59.87
992	59390	59.87
993	59498	59.92
994	59574	59.93
995	59676	59.98
996	70283	70.57
997	59934	60.11
998	60018	60.14
