N	Total Time	Average CPE
794	7059	8.89
795	6813	8.57
796	6809	8.55
797	6829	8.57
798	6828	8.56
799	6822	8.54
800	7494	9.37
801	6855	8.56
802	6871	8.57
803	6886	8.58
804	6866	8.54
805	6869	8.53
806	6874	8.53
807	6876	8.52
808	6873	8.51
809	6897	8.53
810	6884	8.50
811	8973	11.06
812	7475	9.21
813	10601	13.04
814	10051	12.35
815	6990	8.58
816	8605	10.55
817	7924	9.70
818	7743	9.47
819	7637	9.32
820	7669	9.35
821	6973	8.49
822	6969	8.48
823	6984	8.49
824	6989	8.48
825	7007	8.49
826	6991	8.46
827	7765	9.39
828	6991	8.44
829	6992	8.43
830	6983	8.41
831	6966	8.38
832	6999	8.41
833	7003	8.41
834	7015	8.41
835	7009	8.39
836	8038	9.61
837	7512	8.97
838	7091	8.46
839	7097	8.46
840	7108	8.46
841	7104	8.45
842	7107	8.44
843	7120	8.45
844	7128	8.45
845	7138	8.45
846	7158	8.46
847	7156	8.45
848	7141	8.42
849	7167	8.44
850	7173	8.44
851	7168	8.42
852	7878	9.25
853	7735	9.07
854	7733	9.06
855	7740	9.05
856	7764	9.07
857	7758	9.05
858	7764	9.05
859	7769	9.04
860	7769	9.03
861	7779	9.03
862	7788	9.03
863	9045	10.48
864	7815	9.05
865	7647	8.84
866	7287	8.41
867	7299	8.42
868	7313	8.43
869	7305	8.41
870	7315	8.41
871	7315	8.40
872	7330	8.41
873	7330	8.40
874	7349	8.41
875	7331	8.38
876	7350	8.39
877	7373	8.41
878	7360	8.38
879	7371	8.39
880	7377	8.38
881	7389	8.39
882	7389	8.38
883	7405	8.39
884	7395	8.37
885	7397	8.36
886	7412	8.37
887	8327	9.39
888	7401	8.33
889	7411	8.34
890	7408	8.32
891	7414	8.32
892	7500	8.41
893	7446	8.34
894	7442	8.32
895	7444	8.32
896	7446	8.31
897	7449	8.30
898	7457	8.30
899	7465	8.30
900	8026	8.92
901	8014	8.89
902	8329	9.23
903	7696	8.52
904	7705	8.52
905	7712	8.52
906	7712	8.51
907	7716	8.51
908	8037	8.85
909	7561	8.32
910	7547	8.29
911	7558	8.30
912	7669	8.41
913	8966	9.82
914	9427	10.31
915	7890	8.62
916	8215	8.97
917	7807	8.51
918	7822	8.52
919	7860	8.55
920	7838	8.52
921	7874	8.55
922	7872	8.54
923	7874	8.53
924	7873	8.52
925	7880	8.52
926	7860	8.49
927	8036	8.67
928	7708	8.31
929	8268	8.90
930	7871	8.46
931	7915	8.50
932	7852	8.42
933	7868	8.43
934	7883	8.44
935	7890	8.44
936	7889	8.43
937	8759	9.35
938	7722	8.23
939	8500	9.05
940	7731	8.22
941	7747	8.23
942	7749	8.23
943	7734	8.20
944	7753	8.21
945	9471	10.02
946	7774	8.22
947	7791	8.23
948	8995	9.49
949	8301	8.75
950	8306	8.74
951	8316	8.74
952	8320	8.74
953	8460	8.88
954	7863	8.24
955	7873	8.24
956	7904	8.27
957	7910	8.27
958	7903	8.25
959	7922	8.26
960	7918	8.25
961	7940	8.26
962	7938	8.25
963	7936	8.24
964	7942	8.24
965	9405	9.75
966	7953	8.23
967	7975	8.25
968	7969	8.23
969	7984	8.24
970	8628	8.89
971	8166	8.41
972	8024	8.26
973	8024	8.25
974	8034	8.25
975	8038	8.24
976	8035	8.23
977	8035	8.22
978	8060	8.24
979	8056	8.23
980	8068	8.23
981	8048	8.20
982	8071	8.22
983	8090	8.23
984	8069	8.20
985	8135	8.26
986	8142	8.26
987	8116	8.22
988	8120	8.22
989	8129	8.22
990	8128	8.21
991	8126	8.20
992	8132	8.20
993	9324	9.39
994	8319	8.37
995	10664	10.72
996	13396	13.45
997	8131	8.16
998	8122	8.14
999	8116	8.12
1000	9121	9.12
1001	8645	8.64
1002	8645	8.63
1003	8673	8.65
1004	8660	8.63
1005	8684	8.64
1006	8680	8.63
1007	8696	8.64
