N	Total Time	Average CPE
847	52838	62.38
848	54468	64.23
849	54507	64.20
850	53131	62.51
851	54209	63.70
852	53437	62.72
853	53478	62.69
854	57433	67.25
855	54739	64.02
856	53764	62.81
857	53845	62.83
858	55405	64.57
859	54062	62.94
860	54195	63.02
861	60371	70.12
862	55060	63.87
863	56793	65.81
864	58741	67.99
865	54917	63.49
866	57174	66.02
867	56691	65.39
868	56799	65.44
869	56917	65.50
870	55210	63.46
871	56766	65.17
872	55394	63.53
873	55511	63.59
874	55620	63.64
875	55727	63.69
876	55901	63.81
877	56405	64.32
878	57875	65.92
879	57918	65.89
880	58409	66.37
881	67887	77.06
882	56593	64.16
883	56694	64.21
884	59283	67.06
885	56787	64.17
886	60243	67.99
887	71464	80.57
888	58777	66.19
889	60498	68.05
890	57424	64.52
891	58501	65.66
892	57414	64.37
893	57439	64.32
894	59338	66.37
895	57612	64.37
896	57990	64.72
897	58213	64.90
898	57829	64.40
899	58940	65.56
900	58463	64.96
901	58068	64.45
902	62160	68.91
903	60206	66.67
904	60314	66.72
905	60447	66.79
906	60105	66.34
907	59094	65.15
908	58825	64.79
909	58948	64.85
910	59038	64.88
911	59157	64.94
912	59242	64.96
913	59366	65.02
914	59419	65.01
915	61395	67.10
916	61600	67.25
917	61745	67.33
918	61844	67.37
919	62295	67.79
920	62026	67.42
921	65802	71.45
922	64531	69.99
923	65488	70.95
924	61803	66.89
925	60797	65.73
926	61481	66.39
927	61019	65.82
928	61252	66.00
929	64662	69.60
930	62277	66.96
931	69432	74.58
932	67297	72.21
933	61387	65.80
934	62089	66.48
935	66206	70.81
936	64849	69.28
937	62004	66.17
938	62086	66.19
939	62190	66.23
940	64367	68.48
941	64668	68.72
942	65663	69.71
943	62700	66.49
944	62768	66.49
945	62879	66.54
946	63612	67.24
947	64532	68.14
948	63227	66.70
949	63286	66.69
950	63349	66.68
951	66810	70.25
952	70634	74.20
953	64972	68.18
954	63691	66.76
955	63843	66.85
956	63915	66.86
957	65346	68.28
958	64261	67.08
959	74382	77.56
960	65137	67.85
961	77470	80.61
962	67215	69.87
963	64906	67.40
964	64746	67.16
965	64868	67.22
966	64970	67.26
967	65076	67.30
968	66073	68.26
969	67037	69.18
970	69671	71.83
971	65453	67.41
972	65535	67.42
973	65618	67.44
974	65775	67.53
975	66007	67.70
976	65948	67.57
977	66920	68.50
978	67568	69.09
979	66773	68.21
980	66653	68.01
981	66768	68.06
982	67288	68.52
983	69072	70.27
984	66816	67.90
985	71448	72.54
986	67232	68.19
987	67603	68.49
988	69027	69.87
989	67603	68.35
990	67812	68.50
991	69260	69.89
992	67937	68.48
993	70231	70.73
994	68127	68.54
995	72730	73.10
996	69913	70.19
997	68720	68.93
998	68292	68.43
999	69027	69.10
1000	72397	72.40
1001	87184	87.10
1002	68778	68.64
1003	68891	68.68
1004	69752	69.47
1005	71087	70.73
1006	69229	68.82
1007	70809	70.32
1008	69443	68.89
1009	69529	68.91
1010	71510	70.80
1011	79477	78.61
1012	70834	69.99
1013	70114	69.21
1014	70237	69.27
1015	70484	69.44
1016	70855	69.74
1017	72111	70.91
1018	70648	69.40
1019	72052	70.71
1020	88296	86.56
1021	70928	69.47
1022	70910	69.38
1023	71039	69.44
1024	71141	69.47
1025	75066	73.24
1026	77654	75.69
1027	73773	71.83
1028	72393	70.42
1029	81378	79.08
1030	77427	75.17
1031	72763	70.58
1032	72838	70.58
1033	73049	70.72
1034	73071	70.67
1035	73399	70.92
1036	73291	70.74
1037	74779	72.11
1038	73840	71.14
1039	74856	72.05
1040	75148	72.26
1041	73944	71.03
1042	76629	73.54
1043	74103	71.05
1044	76949	73.71
1045	78931	75.53
1046	90415	86.44
1047	78372	74.85
1048	75151	71.71
1049	74720	71.23
1050	75992	72.37
1051	74935	71.30
1052	76481	72.70
1053	75364	71.57
1054	76591	72.67
1055	75394	71.46
1056	75460	71.46
1057	77106	72.95
1058	75688	71.54
1059	81405	76.87
1060	77281	72.91
1061	75976	71.61
1062	76099	71.66
1063	79155	74.46
1064	80682	75.83
1065	79358	74.51
1066	77276	72.49
1067	76857	72.03
1068	76999	72.10
1069	78806	73.72
1070	78785	73.63
1071	77152	72.04
1072	77253	72.06
1073	77358	72.10
1074	77610	72.26
1075	92039	85.62
1076	77799	72.30
1077	77892	72.32
1078	78027	72.38
1079	78096	72.38
1080	79116	73.26
1081	84668	78.32
1082	82437	76.19
1083	78439	72.43
1084	78549	72.46
1085	79831	73.58
1086	79017	72.76
1087	80503	74.06
1088	79140	72.74
1089	80314	73.75
1090	80453	73.81
1091	81821	75.00
1092	79654	72.94
1093	79736	72.95
1094	82156	75.10
1095	80076	73.13
1096	81492	74.35
1097	80310	73.21
1098	80269	73.10
1099	80346	73.11
1100	84493	76.81
1101	80698	73.30
1102	80810	73.33
1103	80915	73.36
1104	83041	75.22
1105	82646	74.79
1106	86629	78.33
1107	82169	74.23
1108	81550	73.60
1109	84213	75.94
1110	84403	76.04
1111	84166	75.76
1112	81854	73.61
1113	81935	73.62
1114	96004	86.18
1115	82211	73.73
1116	82274	73.72
1117	95959	85.91
1118	87433	78.20
1119	88363	78.97
1120	82822	73.95
1121	85751	76.50
1122	95875	85.45
1123	87601	78.01
1124	83338	74.14
1125	84115	74.77
1126	83542	74.19
1127	85131	75.54
1128	86728	76.89
1129	84015	74.42
1130	86464	76.52
1131	86429	76.42
1132	86913	76.78
1133	87086	76.86
1134	86703	76.46
1135	86062	75.83
1136	84592	74.46
1137	84724	74.52
1138	88166	77.47
1139	87292	76.64
1140	87638	76.88
1141	88646	77.69
1142	85331	74.72
1143	88328	77.28
