N	Total Time	Average CPE
830	16011	19.29
831	15585	18.75
832	16031	19.27
833	15168	18.21
834	14776	17.72
835	14928	17.88
836	14787	17.69
837	14986	17.90
838	15488	18.48
839	17271	20.59
840	15796	18.80
841	14855	17.66
842	15774	18.73
843	14901	17.68
844	15046	17.83
845	14654	17.34
846	14567	17.22
847	14569	17.20
848	15447	18.22
849	35785	42.15
850	18566	21.84
851	14650	17.22
852	14660	17.21
853	14701	17.23
854	14691	17.20
855	14706	17.20
856	14720	17.20
857	14762	17.23
858	14877	17.34
859	14790	17.22
860	15647	18.19
861	17391	20.20
862	15304	17.75
863	15284	17.71
864	15275	17.68
865	15697	18.15
866	15317	17.69
867	15328	17.68
868	18549	21.37
869	15378	17.70
870	15381	17.68
871	15389	17.67
872	15413	17.68
873	15425	17.67
874	16212	18.55
875	15476	17.69
876	15470	17.66
877	16307	18.59
878	16894	19.24
879	15146	17.23
880	15148	17.21
881	15184	17.23
882	15195	17.23
883	15205	17.22
884	18833	21.30
885	20929	23.65
886	17276	19.50
887	15688	17.69
888	15671	17.65
889	15898	17.88
890	15718	17.66
891	16282	18.27
892	15778	17.69
893	15802	17.70
894	16003	17.90
895	15831	17.69
896	15912	17.76
897	15860	17.68
898	15885	17.69
899	15904	17.69
900	16097	17.89
901	15785	17.52
902	15532	17.22
903	15566	17.24
904	15549	17.20
905	15565	17.20
906	15610	17.23
907	19680	21.70
908	17444	19.21
909	16079	17.69
910	16104	17.70
911	16158	17.74
912	16142	17.70
913	16140	17.68
914	16161	17.68
915	17277	18.88
916	16418	17.92
917	15816	17.25
918	16997	18.52
919	17130	18.64
920	17364	18.87
921	15849	17.21
922	15869	17.21
923	15889	17.21
924	15909	17.22
925	16414	17.74
926	15950	17.22
927	16674	17.99
928	16089	17.34
929	16186	17.42
930	17678	19.01
931	16060	17.25
932	16048	17.22
933	16095	17.25
934	16100	17.24
935	17236	18.43
936	22223	23.74
937	16503	17.61
938	16129	17.20
939	16189	17.24
940	16181	17.21
941	16216	17.23
942	16223	17.22
943	16241	17.22
944	16268	17.23
945	16272	17.22
946	19280	20.38
947	16987	17.94
948	16756	17.68
949	16789	17.69
950	17692	18.62
951	30961	32.56
952	25975	27.28
953	18036	18.93
954	16411	17.20
955	17279	18.09
956	16904	17.68
957	16933	17.69
958	16936	17.68
959	16966	17.69
960	16968	17.68
961	17004	17.69
962	17013	17.69
963	17019	17.67
964	17701	18.36
965	17095	17.72
966	17088	17.69
967	18373	19.00
968	21298	22.00
969	16738	17.27
970	16716	17.23
971	16703	17.20
972	16724	17.21
973	16763	17.23
974	16761	17.21
975	17383	17.83
976	17218	17.64
977	17400	17.81
978	17282	17.67
979	17304	17.68
980	17634	17.99
981	18095	18.45
982	17371	17.69
983	23628	24.04
984	23658	24.04
985	18577	18.86
986	17419	17.67
987	17430	17.66
988	17486	17.70
989	17475	17.67
990	17518	17.69
991	17515	17.67
992	17541	17.68
993	17545	17.67
994	17598	17.70
995	22076	22.19
996	18373	18.45
997	18998	19.06
998	17636	17.67
999	19137	19.16
1000	18444	18.44
1001	17324	17.31
1002	17212	17.18
1003	18188	18.13
1004	17743	17.67
1005	17795	17.71
1006	17820	17.71
1007	17813	17.69
1008	17843	17.70
1009	19308	19.14
1010	17856	17.68
1011	17886	17.69
1012	17900	17.69
1013	18996	18.75
1014	17970	17.72
1015	17967	17.70
1016	17961	17.68
1017	17994	17.69
1018	18009	17.69
1019	18017	17.68
1020	18016	17.66
1021	18056	17.68
1022	19235	18.82
1023	20086	19.63
1024	18093	17.67
1025	18227	17.78
1026	18235	17.77
1027	18168	17.69
1028	19086	18.57
1029	19723	19.17
1030	17752	17.23
1031	19349	18.77
1032	22327	21.63
1033	18505	17.91
1034	18286	17.68
1035	18318	17.70
1036	18651	18.00
1037	18358	17.70
1038	18381	17.71
1039	18738	18.03
1040	18360	17.65
1041	19856	19.07
1042	18759	18.00
1043	18484	17.72
1044	39081	37.43
1045	29302	28.04
1046	18500	17.69
1047	18527	17.70
1048	18512	17.66
1049	19115	18.22
1050	18106	17.24
1051	21132	20.11
1052	18790	17.86
1053	18637	17.70
1054	18658	17.70
1055	19864	18.83
1056	18743	17.75
1057	18697	17.69
1058	18725	17.70
1059	19284	18.21
1060	19625	18.51
1061	18736	17.66
1062	18787	17.69
1063	18769	17.66
1064	18801	17.67
1065	18824	17.68
1066	18852	17.68
1067	18844	17.66
1068	18891	17.69
1069	18887	17.67
1070	18916	17.68
1071	19670	18.37
1072	18961	17.69
1073	19126	17.82
1074	18967	17.66
1075	21305	19.82
1076	18573	17.26
1077	18641	17.31
1078	18550	17.21
1079	19495	18.07
1080	19081	17.67
1081	19157	17.72
1082	19128	17.68
1083	19153	17.69
1084	19189	17.70
1085	19178	17.68
1086	20704	19.06
1087	23404	21.53
1088	20275	18.64
1089	18725	17.19
1090	21557	19.78
1091	19453	17.83
1092	19308	17.68
1093	19336	17.69
1094	19339	17.68
1095	19353	17.67
1096	19371	17.67
1097	19417	17.70
1098	19419	17.69
1099	19440	17.69
1100	24153	21.96
1101	19553	17.76
1102	19466	17.66
1103	19842	17.99
1104	18993	17.20
1105	19018	17.21
1106	19066	17.24
1107	20308	18.35
1108	19685	17.77
1109	19608	17.68
1110	19644	17.70
1111	19623	17.66
1112	19662	17.68
1113	19702	17.70
1114	19192	17.23
1115	21072	18.90
1116	20665	18.52
1117	19254	17.24
1118	19218	17.19
1119	19300	17.25
1120	19253	17.19
1121	19292	17.21
1122	19748	17.60
1123	19835	17.66
1124	19885	17.69
1125	20072	17.84
1126	21460	19.06
1127	21311	18.91
1128	24179	21.44
1129	23959	21.22
1130	21513	19.04
1131	24915	22.03
1132	27927	24.67
1133	27971	24.69
1134	27980	24.67
1135	26266	23.14
1136	20076	17.67
1137	21533	18.94
1138	20144	17.70
1139	20129	17.67
1140	21351	18.73
1141	44801	39.26
1142	28420	24.89
1143	23496	20.56
1144	19732	17.25
1145	20409	17.82
1146	20288	17.70
1147	20881	18.20
1148	21936	19.11
1149	20346	17.71
1150	20350	17.70
1151	20369	17.70
1152	20388	17.70
1153	20857	18.09
1154	22145	19.19
1155	20319	17.59
1156	20317	17.58
1157	21301	18.41
1158	22209	19.18
1159	20517	17.70
1160	20499	17.67
1161	20550	17.70
1162	20566	17.70
1163	20585	17.70
1164	20603	17.70
1165	22052	18.93
1166	20916	17.94
1167	20599	17.65
1168	20638	17.67
1169	20957	17.93
1170	20653	17.65
1171	21697	18.53
1172	22932	19.57
1173	20751	17.69
1174	20767	17.69
1175	20776	17.68
1176	20817	17.70
1177	21441	18.22
1178	20864	17.71
1179	20878	17.71
1180	22311	18.91
1181	25321	21.44
1182	21993	18.61
1183	20935	17.70
1184	26854	22.68
1185	29266	24.70
1186	29301	24.71
1187	21813	18.38
1188	21095	17.76
1189	21022	17.68
1190	21060	17.70
1191	21073	17.69
1192	21197	17.78
1193	21100	17.69
1194	21118	17.69
1195	21138	17.69
1196	23290	19.47
1197	22111	18.47
1198	21164	17.67
1199	22507	18.77
1200	24985	20.82
1201	21213	17.66
1202	21219	17.65
1203	21245	17.66
1204	21270	17.67
1205	22454	18.63
1206	34447	28.56
1207	22216	18.41
1208	20787	17.21
1209	29191	24.14
1210	29858	24.68
1211	25030	20.67
1212	21623	17.84
1213	21464	17.69
1214	21461	17.68
1215	21486	17.68
1216	21638	17.79
1217	24851	20.42
1218	30045	24.67
1219	30057	24.66
1220	30092	24.67
1221	25344	20.76
1222	21608	17.68
1223	25748	21.05
1224	21668	17.70
1225	22568	18.42
1226	25397	20.72
1227	21743	17.72
1228	21712	17.68
1229	23527	19.14
1230	45327	36.85
1231	22987	18.67
1232	21859	17.74
1233	21822	17.70
1234	21791	17.66
1235	21847	17.69
1236	21841	17.67
1237	21860	17.67
1238	23437	18.93
1239	23706	19.13
1240	21841	17.61
1241	25754	20.75
1242	24265	19.54
1243	22656	18.23
1244	21455	17.25
1245	21854	17.55
1246	22008	17.66
1247	22039	17.67
1248	22225	17.81
1249	22068	17.67
1250	22051	17.64
1251	22082	17.65
1252	22115	17.66
1253	22360	17.85
1254	22183	17.69
1255	23093	18.40
1256	21674	17.26
1257	21691	17.26
1258	21653	17.21
1259	22876	18.17
1260	21711	17.23
1261	24404	19.35
1262	25777	20.43
1263	22366	17.71
1264	22371	17.70
1265	22499	17.79
1266	25191	19.90
1267	27241	21.50
1268	21823	17.21
1269	24250	19.11
1270	31466	24.78
1271	31394	24.70
1272	31414	24.70
1273	31430	24.69
1274	26002	20.41
1275	22562	17.70
1276	22561	17.68
1277	22608	17.70
1278	22616	17.70
1279	22619	17.68
1280	22843	17.85
1281	22661	17.69
1282	24251	18.92
1283	29240	22.79
