N	Total Time	Average CPE
816	43605	53.44
817	43432	53.16
818	43544	53.23
819	43671	53.32
820	43790	53.40
821	45243	55.11
822	43919	53.43
823	49320	59.93
824	49009	59.48
825	46794	56.72
826	44388	53.74
827	45081	54.51
828	44294	53.50
829	44287	53.42
830	44388	53.48
831	51420	61.88
832	46644	56.06
833	44805	53.79
834	44894	53.83
835	44935	53.81
836	45042	53.88
837	45123	53.91
838	47421	56.59
839	45297	53.99
840	52082	62.00
841	47696	56.71
842	45192	53.67
843	45290	53.72
844	46920	55.59
845	46032	54.48
846	45974	54.34
847	46049	54.37
848	47211	55.67
849	45718	53.85
850	45835	53.92
851	45919	53.96
852	48613	57.06
853	46455	54.46
854	46835	54.84
855	46605	54.51
856	49457	57.78
857	51639	60.26
858	46944	54.71
859	47049	54.77
860	47136	54.81
861	47203	54.82
862	47308	54.88
863	47398	54.92
864	47486	54.96
865	50443	58.32
866	47192	54.49
867	47393	54.66
868	47347	54.55
869	47441	54.59
870	48498	55.74
871	47660	54.72
872	47744	54.75
873	54368	62.28
874	49752	56.92
875	48467	55.39
876	48576	55.45
877	48624	55.44
878	50551	57.58
879	48305	54.95
880	48541	55.16
881	54970	62.40
882	48575	55.07
883	48662	55.11
884	48740	55.14
885	48818	55.16
886	48916	55.21
887	49005	55.25
888	49362	55.59
889	50700	57.03
890	49307	55.40
891	49398	55.44
892	51489	57.72
893	49471	55.40
894	50687	56.70
895	49984	55.85
896	50001	55.80
897	51268	57.15
898	56247	62.64
899	50105	55.73
900	51061	56.73
901	50347	55.88
902	50432	55.91
903	50533	55.96
904	53556	59.24
905	50683	56.00
906	52074	57.48
907	55886	61.62
908	51624	56.85
909	51727	56.91
910	51767	56.89
911	51820	56.88
912	52150	57.18
913	51991	56.95
914	52154	57.06
915	53614	58.59
916	52275	57.07
917	54700	59.65
918	52805	57.52
919	54256	59.04
920	52382	56.94
921	52127	56.60
922	52168	56.58
923	52267	56.63
924	53511	57.91
925	58859	63.63
926	60831	65.69
927	52665	56.81
928	52726	56.82
929	53641	57.74
930	57761	62.11
931	56941	61.16
932	53672	57.59
933	56151	60.18
934	53789	57.59
935	53899	57.65
936	53973	57.66
937	54029	57.66
938	54226	57.81
939	57028	60.73
940	63152	67.18
941	64791	68.85
942	60219	63.93
943	55830	59.20
944	54921	58.18
945	55539	58.77
946	54997	58.14
947	55034	58.11
948	55159	58.18
949	55208	58.17
950	56780	59.77
951	56767	59.69
952	58614	61.57
953	56733	59.53
954	56263	58.98
955	55802	58.43
956	57774	60.43
957	57144	59.71
958	56293	58.76
959	56193	58.60
960	57875	60.29
961	58482	60.86
962	60543	62.93
963	56635	58.81
964	56650	58.77
965	58888	61.02
966	56338	58.32
967	56409	58.33
968	56520	58.39
969	56951	58.77
970	58300	60.10
971	58527	60.27
972	58910	60.61
973	57539	59.14
974	58565	60.13
975	62519	64.12
976	57881	59.30
977	57957	59.32
978	59276	60.61
979	58138	59.39
980	58250	59.44
981	58237	59.36
982	65471	66.67
983	57982	58.98
984	58074	59.02
985	58198	59.08
986	59237	60.08
987	62827	63.65
988	59150	59.87
989	59293	59.95
990	60809	61.42
991	59218	59.76
992	59501	59.98
993	59381	59.80
994	61225	61.59
995	59670	59.97
996	59765	60.01
997	63020	63.21
998	61541	61.66
999	60055	60.12
1000	61207	61.21
1001	60495	60.43
1002	60451	60.33
1003	60398	60.22
1004	59986	59.75
1005	71244	70.89
1006	60219	59.86
1007	60311	59.89
1008	60884	60.40
1009	60638	60.10
1010	61683	61.07
1011	62194	61.52
1012	62708	61.96
1013	62292	61.49
1014	61606	60.76
1015	61714	60.80
1016	61907	60.93
1017	62017	60.98
1018	62022	60.93
1019	62014	60.86
1020	62138	60.92
1021	74779	73.24
1022	66495	65.06
1023	62390	60.99
1024	62508	61.04
1025	63419	61.87
1026	63699	62.08
1027	63322	61.66
1028	64768	63.00
1029	63468	61.68
1030	68793	66.79
1031	68084	66.04
1032	63445	61.48
1033	63524	61.49
1034	63717	61.62
1035	63748	61.59
1036	73614	71.06
1037	64180	61.89
1038	71186	68.58
1039	67739	65.20
1040	67042	64.46
1041	64624	62.08
1042	64710	62.10
1043	64790	62.12
1044	65637	62.87
1045	65030	62.23
1046	66562	63.63
1047	66642	63.65
1048	67866	64.76
1049	65019	61.98
1050	66563	63.39
1051	65165	62.00
1052	67573	64.23
1053	65430	62.14
1054	66193	62.80
1055	65652	62.23
1056	65708	62.22
1057	70658	66.85
1058	66469	62.83
1059	70739	66.80
1060	67385	63.57
1061	66739	62.90
1062	69727	65.66
1063	66489	62.55
1064	67508	63.45
1065	66564	62.50
1066	68204	63.98
1067	67020	62.81
1068	70496	66.01
